ReferencedObjectDB,ReferencedObjectSchema,ReferencedObjectName,ReferencingObject,ReferencingObjectDB,ReferencingObjectSchema,ReferencingObjectName
BI_PRD_DWH,dbo,View_DimLeerbehoefte,BI_PRD_DWH,dbo,View_BelContacten
crmonline,dbo,contact,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,hlp,ConnectionOpportunity,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,dbo,View_QueryVK_DatumNU,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,dm,DimGeneriekeMethode,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,dbo,View_DimLeerbehoefte,BI_PRD_DWH,dbo,View_BelContactenBO
BI_PRD_DWH,dbo,View_Bellijst,BI_PRD_DWH,dbo,View_BelFormat
crmonline,dbo,contact,BI_PRD_DWH,dbo,View_BelLijst
BI_PRD_DWH,hlp,ConnectionOpportunity,BI_PRD_DWH,dbo,View_BelLijst
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_BelLijst
BI_PRD_DWH,dm,DimGeneriekeMethode,BI_PRD_DWH,dbo,View_BelLijst
BI_PRD_DWH,dbo,View_QueryVK_DatumNU,BI_PRD_DWH,dbo,View_BelLijst
BI_PRD_DWH,dbo,View_DimLeerbehoefte,BI_PRD_DWH,dbo,View_BelLijst
crmonline,dbo,contact,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,hlp,ConnectionOpportunity,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,dbo,View_DimLeerbehoefte,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,dbo,View_QueryVK_DatumNU,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,dm,DimGeneriekeMethode,BI_PRD_DWH,dbo,View_BelLijst_Algemeen
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dm,DimDatum,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dwh,OrderKop,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dwh,OrderRegel,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Bex_Control
BI_PRD_DWH,dbo,View_Contact_Adres,BI_PRD_DWH,dbo,View_BFC_VO
BI_PRD_DWH,dm,DimContactPersoon,BI_PRD_DWH,dbo,View_BFC_VO
BI_PRD_DWH,dwh,BedrijfsFunctie,BI_PRD_DWH,dbo,View_BFC_VO
BI_PRD_DWH,dbo,View_DimCrmAccount,BI_PRD_DWH,dbo,View_BFC_VO
BI_PRD_DWH,dm,Dimcrmaccount,BI_PRD_DWH,dbo,View_BKL_perAccount
BI_PRD_DWH,dbo,View_FctBoekenlijst_VO_Methode_2017,BI_PRD_DWH,dbo,View_BKL_perAccount
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,View_Boekenlijst_aanlevering
BI_PRD_DWH,dm,DimArtikel,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN
BI_PRD_DWH,dm,FctBoekenlijst_EAN,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN
